Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
15822-JAM,Female,38,Yes,"Jammu & Kashmir",1,14,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",20.55,945.7,0,0,2100.43,3046.13,Stayed,Others,Others
15827-GUJ,Female,31,Yes,Gujarat,9,31,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",50.55,50.55,0,0,30.96,81.51,Churned,Dissatisfaction,"Product dissatisfaction"
15835-TEL,Female,72,No,Telangana,1,30,None,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,No,Yes,"Two Year",No,"Bank Withdrawal",74.85,2181.75,0,0,1215,3396.75,Stayed,Others,Others
15837-RAJ,Female,58,Yes,Rajasthan,3,16,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",85.15,4461.85,0,0,1665.04,6126.89,Stayed,Others,Others
15865-KER,Male,59,Yes,Kerala,10,30,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",110,7138.65,0,0,2152.15,9290.8,Stayed,Others,Others
15872-KAR,Female,60,No,Karnataka,3,15,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.1,221.35,0,0,363.66,585.01,Churned,Attitude,"Attitude of support person"
15875-MAD,Female,27,Yes,"Madhya Pradesh",8,4,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",106.05,6981.35,0,0,1551.66,8533.01,Churned,Dissatisfaction,"Product dissatisfaction"
15895-AND,Male,40,Yes,"Andhra Pradesh",3,14,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",24.4,203.95,0,0,185.44,389.39,Stayed,Others,Others
15909-HAR,Male,75,No,Haryana,13,20,"Deal 2",Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,No,Yes,"One Year",Yes,"Credit Card",74.85,4456.35,0,0,2934,7390.35,Stayed,Others,Others
15923-RAJ,Female,35,Yes,Rajasthan,9,16,"Deal 2",No,No,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",50.05,2911.5,0,0,0,2911.5,Stayed,Others,Others
15947-HAR,Female,59,No,Haryana,11,28,None,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",68.15,2656.3,0,0,805.22,3461.52,Stayed,Others,Others
15978-PUN,Male,70,Yes,Punjab,10,29,"Deal 1",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",No,"Credit Card",89.85,6293.45,0,140,2654.69,9088.14,Stayed,Others,Others
16003-MAD,Female,53,Yes,"Madhya Pradesh",15,32,"Deal 4",Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Mailed Check",69.6,1394.55,0,0,261.44,1655.99,Stayed,Others,Others
16016-TAM,Female,66,Yes,"Tamil Nadu",13,17,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,"Credit Card",85.5,4042.3,0,50,1719.26,5811.56,Churned,Other,Moved
16032-MAD,Female,20,Yes,"Madhya Pradesh",2,1,"Deal 1",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",No,"Credit Card",80.4,5727.15,0,0,1280.84,7007.99,Stayed,Others,Others
16051-AND,Female,60,Yes,"Andhra Pradesh",2,12,"Deal 4",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.25,566.5,0,0,105.38,671.88,Stayed,Others,Others
16071-HAR,Female,48,No,Haryana,15,24,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",88,6161.9,0,40,2958.68,9160.58,Stayed,Others,Others
16124-MAH,Male,68,Yes,Maharashtra,7,23,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",-8,4931.8,0,0,1003.32,5935.12,Stayed,Others,Others
16141-UTT,Female,49,No,"Uttar Pradesh",15,35,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.05,434.5,0,0,118.44,552.94,Churned,Dissatisfaction,"Network reliability"
16142-TAM,Male,60,No,"Tamil Nadu",15,34,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",-7,6463.15,0,0,3211.92,9675.07,Stayed,Others,Others
16149-ASS,Female,66,Yes,Assam,2,7,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.65,1463.5,0,0,107.4,1570.9,Churned,Competitor,"Competitor had better devices"
16194-JAM,Male,25,No,"Jammu & Kashmir",12,19,None,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.15,168.15,0,0,40.62,208.77,Churned,Competitor,"Competitor made better offer"
16243-DEL,Female,67,No,Delhi,8,2,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.2,74.2,0,0,48.95,123.15,Churned,Price,"Price too high"
16245-KAR,Male,25,Yes,Karnataka,1,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",24.95,1718.35,0,0,3113.28,4831.63,Stayed,Others,Others
16271-MAH,Female,55,Yes,Maharashtra,7,16,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",21.1,490.65,0,0,494.4,985.05,Stayed,Others,Others
16274-JAM,Male,23,Yes,"Jammu & Kashmir",14,1,None,No,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",25.3,25.3,0,10,0,35.3,Churned,Competitor,"Competitor made better offer"
16287-JAM,Female,49,Yes,"Jammu & Kashmir",1,29,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",104.7,7220.35,0,0,1410.36,8630.71,Churned,Competitor,"Competitor made better offer"
16297-HAR,Female,64,Yes,Haryana,2,32,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,No,No,Yes,"Two Year",No,"Bank Withdrawal",99.9,7251.7,0,0,1703.52,8955.22,Stayed,Others,Others
16313-GUJ,Male,51,No,Gujarat,4,30,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",102.8,2110.15,0,0,350.07,2460.22,Churned,Competitor,"Competitor had better devices"
16322-KAR,Female,60,No,Karnataka,13,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",19.6,851.2,0,0,739.22,1590.42,Stayed,Others,Others
16325-HAR,Male,65,No,Haryana,5,24,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",30.05,1529.45,0,0,0,1529.45,Stayed,Others,Others
16327-WES,Male,83,No,"West Bengal",13,2,"Deal 3",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,No,"One Year",Yes,"Bank Withdrawal",101.45,2948.6,0,60,191.11,3199.71,Stayed,Others,Others
16339-UTT,Female,52,No,Uttarakhand,11,21,None,No,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",51.2,1561.5,0,0,0,1561.5,Churned,Dissatisfaction,"Network reliability"
16343-MAH,Male,44,No,Maharashtra,3,5,"Deal 4",Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",69.85,837.5,0,0,324.84,1162.34,Stayed,Others,Others
16346-HAR,Female,74,Yes,Haryana,2,18,"Deal 5",Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",44.7,93.7,0,0,82.86,176.56,Churned,Competitor,"Competitor offered more data"
16364-TEL,Female,35,No,Telangana,2,12,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",20.45,790,0,0,1419.21,2209.21,Stayed,Others,Others
16366-KAR,Male,48,Yes,Karnataka,6,18,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",55,1165.55,0,0,0,1165.55,Stayed,Others,Others
16420-AND,Female,77,No,"Andhra Pradesh",13,12,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",117.45,5438.9,0,0,2065.92,7504.82,Churned,Competitor,"Competitor offered more data"
16440-MAH,Male,40,Yes,Maharashtra,0,36,"Deal 5",No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",35.1,68.75,0,10,0,78.75,Churned,Attitude,"Attitude of support person"
16444-BIH,Female,24,Yes,Bihar,10,4,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",-2,140.7,0,0,72.12,212.82,Churned,Dissatisfaction,"Service dissatisfaction"
16462-TAM,Male,36,Yes,"Tamil Nadu",13,10,"Deal 3",Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",84.75,2839.45,0,0,309.06,3148.51,Stayed,Others,Others
16504-HAR,Male,49,Yes,Haryana,12,27,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.15,69.15,0,0,2.2,71.35,Churned,Competitor,"Competitor offered more data"
16522-JAM,Male,80,Yes,"Jammu & Kashmir",2,12,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.45,1200.15,0,0,262.68,1462.83,Churned,Competitor,"Competitor made better offer"
16528-PUN,Male,29,No,Punjab,12,34,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.1,396.3,0,0,22.52,418.82,Churned,Competitor,"Competitor made better offer"
16541-UTT,Female,58,No,"Uttar Pradesh",4,35,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",68.3,4378.8,0,0,1490.56,5869.36,Stayed,Others,Others
16549-TEL,Female,44,Yes,Telangana,7,25,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.1,1737.45,0,0,1030.05,2767.5,Stayed,Others,Others
16554-RAJ,Female,64,No,Rajasthan,2,15,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",75.2,633.85,0,0,83.43,717.28,Stayed,Others,Others
16556-GUJ,Female,52,No,Gujarat,9,32,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",30.6,856.35,0,0,0,856.35,Churned,Dissatisfaction,"Product dissatisfaction"
16560-MAH,Female,81,Yes,Maharashtra,12,3,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",83.45,3147.15,24.98,0,129.96,3252.13,Stayed,Others,Others
16562-UTT,Female,72,Yes,"Uttar Pradesh",10,19,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.7,5812.6,0,0,184.44,5997.04,Churned,Competitor,"Competitor had better devices"
16583-GUJ,Female,46,Yes,Gujarat,2,5,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20.85,1071.6,0,0,2052.96,3124.56,Stayed,Others,Others
16591-JAM,Female,56,No,"Jammu & Kashmir",10,11,"Deal 3",Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",80.3,3058.65,0,0,1601.32,4659.97,Churned,Other,"Don't know"
16623-WES,Female,55,Yes,"West Bengal",13,24,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",24.7,1642.75,0,0,257.92,1900.67,Stayed,Others,Others
16633-UTT,Female,48,Yes,Uttarakhand,13,3,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",22.95,1014.25,0,0,585.9,1600.15,Stayed,Others,Others
16641-PUN,Female,26,No,Punjab,3,22,None,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",44.85,893.55,0,0,0,893.55,Churned,Competitor,"Competitor offered higher download speeds"
16702-JAM,Female,47,Yes,"Jammu & Kashmir",3,28,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",89.7,4952.95,41.66,0,212.24,5123.53,Stayed,Others,Others
16708-AND,Female,44,No,"Andhra Pradesh",11,22,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.6,397,0,0,579.6,976.6,Stayed,Others,Others
16741-UTT,Female,34,Yes,"Uttar Pradesh",15,4,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",75.45,480.75,0,0,126.7,607.45,Churned,Competitor,"Competitor had better devices"
16745-UTT,Male,22,No,"Uttar Pradesh",13,6,"Deal 2",Yes,No,Yes,"Fiber Optic",Yes,No,Yes,No,No,No,Yes,Yes,"One Year",Yes,"Credit Card",81.15,5224.5,0,0,2174.13,7398.63,Stayed,Others,Others
16754-MAH,Male,39,No,Maharashtra,4,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.9,550.1,0,0,64.8,614.9,Stayed,Others,Others
16774-MAH,Male,38,No,Maharashtra,7,8,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.45,2429.1,0,0,1149.17,3578.27,Stayed,Others,Others
16782-CHH,Male,44,Yes,Chhattisgarh,14,1,"Deal 1",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Bank Withdrawal",92,6474.4,0,110,3116.88,9701.28,Stayed,Others,Others
16784-HAR,Female,50,Yes,Haryana,6,16,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",89.15,1057.55,0,70,416.76,1544.31,Stayed,Others,Others
16790-RAJ,Female,60,Yes,Rajasthan,14,2,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Credit Card",55.35,1636.95,0,0,0,1636.95,Stayed,Others,Others
16794-TEL,Male,47,No,Telangana,9,3,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.7,19.7,0,0,1.91,21.61,Churned,Attitude,"Attitude of service provider"
16805-UTT,Male,54,No,"Uttar Pradesh",9,8,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",108.1,5067.45,0,0,475.68,5543.13,Stayed,Others,Others
16806-RAJ,Female,25,No,Rajasthan,7,2,"Deal 1",No,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",No,"Credit Card",55.65,3880.05,0,0,0,3880.05,Stayed,Others,Others
16820-UTT,Male,56,No,"Uttar Pradesh",7,32,"Deal 3",No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",59.55,2016.3,0,0,0,2016.3,Stayed,Others,Others
16837-UTT,Female,43,Yes,"Uttar Pradesh",15,18,"Deal 4",No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",35.5,552.7,0,80,0,632.7,Stayed,Others,Others
16839-WES,Female,36,Yes,"West Bengal",13,8,"Deal 2",Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,"Credit Card",65,3363.8,0,0,111.83,3475.63,Stayed,Others,Others
16874-UTT,Female,49,Yes,"Uttar Pradesh",8,6,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",21,1210.3,0,0,2118.05,3328.35,Stayed,Others,Others
16898-UTT,Male,63,Yes,"Uttar Pradesh",6,2,"Deal 4",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",80.35,1747.2,0,0,281.19,2028.39,Stayed,Others,Others
16916-AND,Female,70,Yes,"Andhra Pradesh",8,18,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",85.25,3132.75,0,0,883.44,4016.19,Churned,Dissatisfaction,"Product dissatisfaction"
16921-RAJ,Female,24,No,Rajasthan,0,8,"Deal 1",Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",78.35,5445.95,0,0,2513,7958.95,Stayed,Others,Others
16932-HAR,Female,18,No,Haryana,15,5,"Deal 1",Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",91.95,6614.9,0,0,1951.2,8566.1,Stayed,Others,Others
16936-GUJ,Female,29,No,Gujarat,4,28,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",20,137.6,0,0,112.28,249.88,Churned,Attitude,"Attitude of support person"
16940-TAM,Male,59,Yes,"Tamil Nadu",11,3,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.65,383.65,0,0,164.05,547.7,Stayed,Others,Others
16945-AND,Male,73,No,"Andhra Pradesh",5,34,"Deal 5",No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",25.05,25.05,0,0,0,25.05,Churned,Competitor,"Competitor had better devices"
17000-ODI,Female,70,Yes,Odisha,2,11,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",95.3,5567.45,0,0,1610.25,7177.7,Stayed,Others,Others
17002-UTT,Male,51,No,"Uttar Pradesh",10,34,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",95.65,778.1,0,0,237.28,1015.38,Churned,Attitude,"Attitude of support person"
17032-UTT,Female,60,Yes,"Uttar Pradesh",6,1,"Deal 2",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.7,5669.5,0,0,392,6061.5,Stayed,Others,Others
17050-MAH,Female,72,Yes,Maharashtra,9,29,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",100.4,3217.65,0,0,1574.72,4792.37,Stayed,Others,Others
17052-MAD,Male,63,Yes,"Madhya Pradesh",3,18,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.85,1049.6,0,0,996.93,2046.53,Stayed,Others,Others
17059-RAJ,Female,49,Yes,Rajasthan,9,32,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.25,864.2,0,0,1119.18,1983.38,Stayed,Others,Others
17060-JAM,Female,80,No,"Jammu & Kashmir",5,8,None,No,No,Yes,Cable,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",-10,840.1,0,0,0,840.1,Churned,Competitor,"Competitor made better offer"
17065-PUN,Female,52,Yes,Punjab,1,27,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,No,"One Year",No,"Credit Card",86.45,5762.95,0,150,663.68,6576.63,Stayed,Others,Others
17092-DEL,Female,78,Yes,Delhi,14,10,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Two Year",Yes,"Credit Card",115.75,8399.15,0,110,2216.16,10725.31,Stayed,Others,Others
17096-GUJ,Female,49,No,Gujarat,8,1,"Deal 1",Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",105.5,7611.55,0,0,1962,9573.55,Stayed,Others,Others
17111-MAH,Female,44,Yes,Maharashtra,7,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.7,83.75,0,0,108.16,191.91,Stayed,Others,Others
17127-GUJ,Female,20,No,Gujarat,15,2,"Deal 3",Yes,No,Yes,"Fiber Optic",Yes,No,Yes,Yes,No,No,No,No,"One Year",Yes,"Credit Card",87.15,2274.1,0,20,1172.34,3466.44,Stayed,Others,Others
17149-GUJ,Male,70,Yes,Gujarat,0,16,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.5,477.7,0,0,228.6,706.3,Churned,Attitude,"Attitude of support person"
17154-MAH,Female,46,Yes,Maharashtra,2,11,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.7,1810.55,0,0,1383.79,3194.34,Stayed,Others,Others
17155-UTT,Female,26,No,"Uttar Pradesh",15,11,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",24.35,1133.7,0,0,656.16,1789.86,Stayed,Others,Others
17163-JAM,Female,72,Yes,"Jammu & Kashmir",6,16,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",45.05,770.6,0,0,695.81,1466.41,Churned,Competitor,"Competitor made better offer"
17180-UTT,Female,25,Yes,"Uttar Pradesh",3,9,"Deal 2",No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",45.55,2108.35,0,0,0,2108.35,Stayed,Others,Others
17197-WES,Male,38,No,"West Bengal",13,5,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",90.55,2282.55,0,0,862.32,3144.87,Churned,Other,"Don't know"
17217-MAD,Female,53,No,"Madhya Pradesh",14,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.5,225.85,0,0,157.1,382.95,Stayed,Others,Others
17233-AND,Male,52,No,"Andhra Pradesh",6,23,"Deal 1",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",84.3,5997.1,0,0,2090.16,8087.26,Stayed,Others,Others
17235-AND,Female,44,Yes,"Andhra Pradesh",13,11,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",66.5,2728.6,0,0,1312.82,4041.42,Churned,Other,Moved
17283-KAR,Female,43,No,Karnataka,3,16,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",45,524.35,0,0,433.32,957.67,Stayed,Others,Others
17308-HAR,Female,59,No,Haryana,10,12,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",54.75,1510.3,0,0,977.13,2487.43,Stayed,Others,Others
17309-HAR,Male,53,Yes,Haryana,8,25,"Deal 3",Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",55.55,1405.3,0,0,290,1695.3,Stayed,Others,Others
17341-TAM,Female,56,No,"Tamil Nadu",9,9,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",86.1,5215.25,0,0,2678.4,7893.65,Stayed,Others,Others
17347-UTT,Female,79,No,"Uttar Pradesh",12,36,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",114.85,8317.95,0,0,2067.84,10385.79,Stayed,Others,Others
17357-UTT,Female,18,No,"Uttar Pradesh",15,5,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.2,777.3,0,0,310.64,1087.94,Churned,Competitor,"Competitor had better devices"
17371-TAM,Female,55,Yes,"Tamil Nadu",10,6,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",108.55,5610.7,0,0,1471.5,7082.2,Churned,Other,Moved
17374-MAH,Male,33,Yes,Maharashtra,6,12,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",84.95,4984.85,0,0,2997.6,7982.45,Stayed,Others,Others
17398-GUJ,Male,55,Yes,Gujarat,6,2,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",54.65,3134.7,0,0,531.24,3665.94,Stayed,Others,Others
17437-PUN,Male,67,Yes,Punjab,13,14,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",99,4744.35,0,0,281.76,5026.11,Stayed,Others,Others
17476-JAM,Male,56,No,"Jammu & Kashmir",3,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.35,1099.6,14.22,0,1571.17,2656.55,Churned,Price,"Price too high"
17481-MAD,Female,82,No,"Madhya Pradesh",3,22,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",89.35,567.8,0,0,48.36,616.16,Stayed,Others,Others
